Date,Close,High,Low,Open,Volume
2024-05-10,468.2857666015625,469.8997595067139,467.1608850700684,469.21503343476076,3347200
2024-05-13,468.31512451171875,469.9291174658531,467.2978564069065,469.8606388863461,3108400
2024-05-14,470.5355529785156,470.9561559177336,468.0314580062487,468.52053952194404,3257700
2024-05-15,476.267578125,476.5903886447988,472.19841629715,472.7853200912839,4399500
2024-05-16,475.35791015625,477.90114011829735,475.22095299736094,476.41431314141255,3347400
2024-05-17,476.06219482421875,476.101329705995,474.11565983499963,475.47529100224847,3274000
2024-05-20,476.5317077636719,477.9402350972109,475.8274291713186,476.15020984436217,2599600
2024-05-21,477.8131103515625,477.91090277827726,475.7296182224462,475.90568041193455,2453600
2024-05-22,476.4241638183594,477.76424262058697,474.3504626191893,477.1382336978053,3250600
2024-05-23,472.8831787109375,479.29013517381793,471.7582970989041,479.2118952591312,3811300
2024-05-24,476.1012878417969,476.7566403352891,473.7536727603446,474.58511728076184,2555200
2024-05-28,476.4828186035156,477.0012438678184,473.9493796816458,476.756703085578,4034700
2024-05-29,473.127685546875,474.0960574088934,472.4136157777215,472.6386040244549,5605000
2024-05-30,469.94866943359375,472.20822374534856,468.7357567747935,471.59197623283944,3386800
2024-05-31,474.0373840332031,474.32105968292285,466.07515213534,470.7311880676808,5334000
2024-06-03,474.5557861328125,475.7882810980475,469.9095117589292,475.68066764257196,4211300
2024-06-04,475.1329345703125,475.7883169817284,472.0223830770599,473.430940328942,2560300
2024-06-05,480.81610107421875,480.81610107421875,475.4459947473328,477.2164677219826,3026100
2024-06-06,480.7084655761719,481.43229670172246,478.94778397574186,481.09972483724874,21344000
2024-06-07,480.0823974609375,482.75279324742627,478.8499323566218,479.8378567063524,3063600
2024-06-10,481.6573181152344,481.93120260196025,478.8695471799929,479.46624222142754,3461900
2024-06-11,482.7528076171875,482.8799735895436,478.42931381291595,480.26826511832104,4028400
2024-06-12,486.7731018066406,489.228270900921,485.8633874322781,487.05674761419414,3698800
2024-06-13,487.6925354003906,488.54356235516127,485.2275751846627,488.39681401219406,8808900
2024-06-14,488.0838317871094,488.1425191847036,485.452570674018,486.4013900700156,5812000
2024-06-17,491.95733642578125,493.17024907925065,487.0371773816096,487.59473749535,4609500
2024-06-18,493.26806640625,493.3463063164892,491.65410332845363,492.0649150967528,3431700
2024-06-20,491.898681640625,494.6962138755225,490.245583555942,494.1093398760125,4810900
2024-06-21,490.8226623535156,492.2312195574815,489.91297786587825,491.13568169910087,4338100
2024-06-24,489.50213623046875,493.42457967971706,489.50213623046875,491.06720310718595,7022800
2024-06-25,491.5367126464844,491.84970212849015,489.39453322753377,490.7541643135535,6325200
2024-06-26,492.08453369140625,492.7692299727035,489.9521452291755,490.51946671088865,3202700
2024-06-27,492.84747314453125,493.4637206602633,491.3508848282541,492.016028557451,3619700
2024-06-28,490.9469909667969,496.4441739373745,489.8475603641288,493.73484141134446,5598600
2024-07-01,492.0759582519531,492.4686078298074,489.44517312736275,492.2820940378092,4368500
2024-07-02,495.2662353515625,495.34475327640445,490.43655914969395,490.51510703177547,4210100
2024-07-03,497.5043640136719,497.82832159775126,494.9619230849468,494.9619230849468,2131100
2024-07-05,500.478759765625,500.7339954591007,497.1902635473259,497.81852680596114,3156900
2024-07-08,500.959716796875,501.82356373605774,499.9682819774738,501.12660857445115,3143400
2024-07-09,501.5094909667969,502.6089216955272,501.1659113747585,501.82359263411945,3140600
2024-07-10,506.3390808105469,506.7022823545802,502.2947339571424,502.57941758242686,3446900
2024-07-11,502.00030517578125,507.30111900964647,501.45055985989245,506.5256458884489,5537800
2024-07-12,505.10223388671875,508.51837766155603,502.76592874341054,503.08006034997476,5238200
2024-07-15,506.6335754394531,509.5883177481637,504.8961155438757,507.0949768207367,7771500
2024-07-16,509.5097961425781,509.8632316559583,507.1145950036732,507.8312320905592,4164300
2024-07-17,502.3929138183594,505.6519317629255,502.16712611695397,504.13040365434364,4984300
2024-07-18,498.6136169433594,504.74885947381057,496.58161742753657,503.8261166006516,5055900
2024-07-19,495.2858581542969,499.8505026654021,494.3140453019339,498.31914849194055,4039400
2024-07-22,500.4296569824219,500.9499243530627,497.1411609798102,498.9375468196489,4342900
2024-07-23,499.59521484375,502.25544739911953,499.1534654348303,500.30199592367967,3116000
2024-07-24,488.1591491699219,495.43309600353206,487.4327161138898,495.168034364711,6157400
2024-07-25,485.6952209472656,493.9017364990313,484.8510259992704,488.4143495081131,5646600
2024-07-26,491.143310546875,493.65633334816255,488.5321777920283,489.20948097982034,3636000
2024-07-29,491.50653076171875,493.5385001928848,489.6119452196168,492.60596136107586,3096200
2024-07-30,488.93463134765625,493.7741333103211,485.8326791589675,492.8317385104083,3817800
2024-07-31,496.6405029296875,499.3105616211576,494.06861410809086,495.21714466685705,5367600
2024-08-01,489.8671875,500.5375959909139,486.6474135766928,498.51542254892917,6939200
2024-08-02,480.9146728515625,484.45837457507946,476.88012176596,483.368769875795,8561200
2024-08-05,466.47479248046875,472.3449736179686,460.2806537471244,461.5371502740808,15244300
2024-08-06,471.127685546875,477.92060865372497,467.20113070126683,468.6245188156942,8255000
2024-08-07,467.8588562011719,479.5796259226769,467.3680367989556,476.78197929583496,5976400
2024-08-08,478.7747497558594,479.30481319073465,470.83329467835347,472.6493026710142,4177200
2024-08-09,480.8263854980469,482.19084802621467,476.89982979751767,477.9894346249381,7661300
2024-08-12,481.0717468261719,483.3098821519933,479.0201252739389,481.92576781195066,3578100
2024-08-13,489.0622863769531,489.2291781637672,483.869438394558,484.08540014130773,3247900
2024-08-14,490.6230773925781,491.6538161429209,487.3640592302553,489.75926038248906,3700500
2024-08-15,499.0455627441406,499.25169851436056,495.2269732428483,495.8159625435741,4279000
2024-08-16,500.0958251953125,500.74368034579385,497.34721898464886,497.53373272583525,3449300
2024-08-19,504.9058532714844,504.9058532714844,499.7130059953846,500.4983049909868,3804300
2024-08-20,504.071533203125,506.0151588907492,502.8444846802352,504.4838047307619,3156000
2024-08-21,505.83843994140625,507.1734542726193,503.43341300175877,505.023662996331,3344100
2024-08-22,501.74505615234375,508.1257084987814,500.73396936342857,507.5563412056606,3677100
2024-08-23,507.1734313964844,508.047104231045,502.8444310319592,504.8862563322603,5102800
2024-08-26,505.9268798828125,508.7735967037918,504.44459557849524,508.1355673765212,3398600
2024-08-27,506.6041564941406,507.1048018564145,503.7377281286662,504.8175667313782,3031800
2024-08-28,503.70831298828125,506.75136924661496,500.7928446075243,506.32927176010264,3940400
2024-08-29,503.7868957519531,508.57729813286664,502.72670901795277,505.53418174933387,3487100
2024-08-30,508.5281066894531,509.05822994950967,502.716822177398,505.95621800713093,5637700
2024-09-03,498.2406005859375,505.96609336050005,495.825777459785,505.6617877207395,5866400
2024-09-04,497.00372314453125,500.1744273213191,495.74722665180144,496.39511186860204,3601400
2024-09-05,495.77667236328125,499.59526173950223,493.60725896652445,497.0626168165061,3425600
2024-09-06,487.5210876464844,497.63195488123233,486.69648472656,496.06132687539366,7411400
2024-09-09,493.00848388671875,494.127536583124,489.5923699493829,491.4084077892647,3656800
2024-09-10,495.04046630859375,495.44294183703295,490.3286117521302,494.69691667255796,2975400
2024-09-11,500.10565185546875,501.0676685817348,487.13821280539065,495.05021845961573,5956900
2024-09-12,504.4053039550781,504.69978361019804,498.7314029703665,500.72412852264756,4092900
2024-09-13,507.0851135253906,508.0275082523181,504.7880525910861,504.9843923151717,4416600
2024-09-16,507.8507995605469,508.0864431962287,505.2004227825095,506.85939471955345,4256300
2024-09-17,508.0864562988281,511.17858259110403,506.0348048305493,509.90246412534833,8150000
2024-09-18,506.4372253417969,513.132008861945,506.005301891643,508.66556449537217,6921300
2024-09-19,515.27197265625,516.9309445492026,512.6019440009162,515.2425546491194,5558400
2024-09-20,514.260986328125,515.2818692041969,511.5516534062413,513.8977847320954,5612700
